tweet_id,airline_sentiment,airline,tweet
570229557740969000,positive,American,"@AmericanAir thanks for the recommendation. We've been sitting here for 45 minutes, last update was 35 min ago."
570229647713148000,negative,US Airways,@USAirways still ignoring my question. #USAirways consistently providing poor customer service.
570229813937463000,positive,Delta,@JetBlue thanks to you customers like me stay loyal. From check in to landing.
570229842626478000,negative,United,"@united but then again, maybe the @BBBNE_SD_KS_IA would care more to hear what went on than whoever listens to issues you caused"
570229936285331000,neutral,United,@united yall should probably work on that.
570230059170004000,negative,United,@united Yeah sorry but there's always a problem with United. And you have an international reputation for having problems.
570230527032229000,negative,US Airways,@USAirways Your policy needs a serious revision for babies.  Fortunately I have choices and choose @Southwest from here on out.
570230559693078000,negative,American,"@AmericanAir no repair made to the water line. No potable water on board this flight. ""We will take off soon."" Time for new planes MCI&gt;DFW."
570230752476049000,neutral,United,@united A Tourist Wonder: Super Tides and Tide of the Century at French and U.K coasts: http://t.co/gXdqORtsS0
570231192102019000,negative,American,"@AmericanAir once again flying AA4285, once again 60+ min delay because of mechanical issues. Perhaps you should consider maintenance?"
570231607757381000,negative,US Airways,@USAirways @AmericanAir our honeymoon was delayed a day because a gas cap was not screwed on! Flight 1801- so frustrating!
570231750959329000,positive,Delta,@JetBlue your blue helped bring out the color of my eyes. And I promise I didn't eat all the free snacks.
570231786824994000,negative,US Airways,@USAirways Thanks again for ruiningmy vacation.  You all are the best for this.  Could not have done it without you.
570232122826493000,negative,American,@AmericanAir I understand the need to drain the lavatory fearing freezing but why no policy on checking that before boarding? smh come on...
570232477618442000,negative,United,@united I see you guys are at it again. Amazing how one company continually makes mistakes yet fails to be held accountable for their error
570232487454113000,neutral,American,"@AmericanAir is there any way to manually add gift cards to an ex-EU ticket( AA metal on long haul,BA for intra-EU)?"
570232494034964000,negative,American,@AmericanAir my seat is disgusting. Old and dirty. When are you going to refurbish this plane?  US Air 597 jfk to phx
570232533272567000,negative,United,@united what time? Who can I call. I need my skis. I will go to the airport and get them. No more faith in United.
570232616755929000,positive,Delta,@JetBlue glad you like it. Feel free to steal it.
570232659282145000,negative,United,"@united I asked a legitimate question about systemwide vs. localized problems, and got back an unreLate Flightd copy/paste. You can do better."
570232671353376000,negative,US Airways,"@USAirways OK we are on DAY 11 trying to  book a flight for 4.  Ur system STILL says ""due to weatherâ€¦.call back Late Flightr""  #outofbusiness ?"
570232676491202000,neutral,Delta,@JetBlue I was returning from @FoodNetwork #SOBEWFF so I had limited carry on space in my tummy. Next flight I'll try that snack!
570232726206312000,neutral,United,@united please be good to me this weekend!
570233306664591000,neutral,Delta,"@JetBlue @JetBlueCheeps My friend bought a ticket last night for one of these routes from you, and it cost way more. Can you help?â€"
570233809129467000,negative,American,@AmericanAir If the flight I selected online was what was ticketed I would not be missing my connection. I need help getting to DFW or IAH!!
570233869212856000,positive,Delta,@JetBlue it will be glowing. Your crew and your aircraft sparkled. You guys know about @nokidhungry right? Might be a good partnership:)
570234327071629000,neutral,American,@AmericanAir @cityandsand we're trying to coordinate an airport hand-off of Nutella! #veryimportantproject
570234625848696000,neutral,American,@AmericanAir yes I do I am traveling to Marsh Harbor
570234650448125000,negative,United,".@united it will be because I'm moving to @AmericanAir because of @united talk, no service"
570234676494757000,negative,American,@AmericanAir the whole plane is the same. How old is this plane?  The seats leather is coming apart ay the seams.
570234734942523000,negative,United,@united Not sure what you are talking about. She is going on nonstop flights. SNA to SFO and then SFO to EWR.
570234946700357000,neutral,American,@AmericanAir drop me a follow I need help
570234996562112000,negative,United,@united Everyone around us is sitting with their friends and family members. They booked their tickets in October and December. We bought
570235195934117000,negative,United,@united ours in July. You have ZERO excuses for this. You have an out-of-date system that causes problems like this.
570235209783717000,negative,American,"@AmericanAir I need to go to YYZ tmr morning 8am. I switched to United already, but my bag is still off in AA la-la land."
570235244999270000,negative,Delta,@JetBlue Need your help. I'm moving to DC &amp; I want to book a one way fare on your website. It won't seem to let me. Am I missing something?
570235387009839000,negative,United,"@united It's an incredibly easy fix, but you would rather stay in your comfort zone, while I get forced out of mine."
570235413224427000,positive,American,@AmericanAir Thank you for the quick customer service today. #RefundProcedureNotTooPainful I know that Winter Weather is not your fault.
570235609933078000,negative,US Airways,"@USAirways - Good to know that your phone customer service is still impaired due to ""bad weather"" that was over a week ago #jetblueanyone?"
570235676916117000,negative,US Airways,@USAirways another fiasco at National. Forever from jet to gate on 8:05am flight from RDU
570235686470746000,negative,United,@united Fingers crossed &amp; its all intact. Very disappointed with this experience as before this we were actually saying we enjoyed using you
570235698608869000,negative,United,@united This isn't a one time thing either! It's a shocking pattern of repeated neglect and disrespect.
570236014238699000,negative,United,"@united By the way, a simple apology goes a long way, even if it's a hollow one. It's obvious that you don't care about me or my well-being,"
570236138603950000,negative,United,@united but it's hard to stay upset at someone when they at least TRY to show remorse.
570236169310437000,neutral,Southwest,@SouthwestAir @PHLAirport Will Flight 2155 that arrives at E11 be a penguin plane?
570236221575704000,neutral,United,"@united I guess that's too much ask, huh?"
570236313393373000,negative,US Airways,@USAirways i understand that but i should still be able to view my reservation online....
570236495367315000,negative,US Airways,@USAirways then drop your fee! $150 ($300RT!!!!) makes no sense; most EU airlines charge $0. @AirCanada charges a reasonable $50.
570236587386122000,negative,American,@AmericanAir what's the status of flight 3494 XNA to DFW. I'm getting different reports?
570236690637459000,positive,American,@AmericanAir simply amazing. Smiles for miles.Thank u for my upgrade tomorrow for ORD.We are spending a lot of time together next few weeks!
570237238631669000,neutral,American,@AmericanAir I am dealing with the reFlight Booking Problems agent in the Miami airport now
570237261494792000,negative,United,@united 2nd flight also delayed no pilots! But they boarded is so we can just sit here! #scheduling
570237269753376000,neutral,American,@AmericanAir Connection is US2065
570237343669608000,positive,Delta,@JetBlue Thank you very much!
570237399932018000,negative,American,@AmericanAir there is a fat man stuck in your airplanes bathroom
570237440616570000,neutral,Delta,â€œ@JetBlue: Our fleet's on fleek. http://t.co/clu5pdPrHPâ€ :(
570237453229019000,negative,US Airways,@USAirways been on hold for 2 hours for something which I could have done in less than 1 minute if it was available.Your site UX is awe full
570237629775675000,neutral,United,"@united bet you wont honour them, like mine ey"
570237762063831000,positive,Southwest,@SouthwestAir thanks to Ella-Mae at LAS counter for going above and beyond to help us get back to ABQ after our flight was Cancelled Flightled!
570237966355968000,neutral,American,@AmericanAir help http://t.co/hYrAo7A4Uu
570238052943208000,negative,American,"@AmericanAir Just got a call from baggage dept. ""...still looking for your property"". It's went missing 1/28. PRERECORDED NO HUMAN SERVICE!!"
570238126347714000,negative,Delta,@JetBlue Thank you for credits. However; I submitted complaints about the property on vacation package. Hope you listen!
